FID,the_geom,code,timestamp,air_pressure,air_temperature,relative_humidity,precipitation,wind_speed,wind_direction,qc_flags
aws_10min.fid--18bb3085_18f8bd049eb_-695c,POINT (4.358 50.797),6447,2024-03-22T04:10:00,1008.44,10.82,88.94,0,,223.4,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-695b,POINT (4.358 50.797),6447,2024-03-22T04:20:00,1008.22,10.8,88.49,0,,218.5,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-695a,POINT (4.358 50.797),6447,2024-03-22T04:30:00,1008.27,10.78,87.85,0,,223.5,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6959,POINT (4.358 50.797),6447,2024-03-22T04:40:00,1008.2,10.68,88.78,0,,229.2,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6958,POINT (4.358 50.797),6447,2024-03-22T04:50:00,1008.08,10.63,89.24,0,,226.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6957,POINT (4.358 50.797),6447,2024-03-22T05:00:00,1008.2,10.6,89.37,0,,234.5,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6956,POINT (4.358 50.797),6447,2024-03-22T05:10:00,1008.2,10.54,89.67,0,,236.9,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6955,POINT (4.358 50.797),6447,2024-03-22T05:20:00,1008.11,10.45,90.04,0,,246.6,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6954,POINT (4.358 50.797),6447,2024-03-22T05:30:00,1007.99,10.38,90.29,0,,236.8,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6953,POINT (4.358 50.797),6447,2024-03-22T05:40:00,1007.97,10.27,91.03,0,,230.3,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6952,POINT (4.358 50.797),6447,2024-03-22T05:50:00,1007.96,10.2,91.65,0,,236.3,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6951,POINT (4.358 50.797),6447,2024-03-22T06:00:00,1008.08,10.12,92.09,0,,245.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6950,POINT (4.358 50.797),6447,2024-03-22T06:10:00,1008.06,9.99,91.99,0,,253.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-694f,POINT (4.358 50.797),6447,2024-03-22T06:20:00,1008,9.79,91.89,0,,241.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-694e,POINT (4.358 50.797),6447,2024-03-22T06:30:00,1007.94,9.67,92.15,0,,233.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-694d,POINT (4.358 50.797),6447,2024-03-22T06:40:00,1007.93,9.61,92.3,0,,241.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-694c,POINT (4.358 50.797),6447,2024-03-22T06:50:00,1007.84,9.57,92.21,0,,241,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-694b,POINT (4.358 50.797),6447,2024-03-22T07:00:00,1007.92,9.58,91.44,0,,238.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-694a,POINT (4.358 50.797),6447,2024-03-22T07:10:00,1007.92,9.61,91.09,0,,239.2,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6949,POINT (4.358 50.797),6447,2024-03-22T07:20:00,1007.84,9.6,91.16,0,,241.2,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6948,POINT (4.358 50.797),6447,2024-03-22T07:30:00,1007.74,9.6,91.56,0,,235.8,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6947,POINT (4.358 50.797),6447,2024-03-22T07:40:00,1007.8,9.62,91.06,0,,237.4,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6946,POINT (4.358 50.797),6447,2024-03-22T07:50:00,1007.72,9.63,90.68,0,,240.2,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6945,POINT (4.358 50.797),6447,2024-03-22T08:00:00,1007.72,9.66,89.62,0,,242.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6944,POINT (4.358 50.797),6447,2024-03-22T08:10:00,1007.72,9.71,88.63,0,,239.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6943,POINT (4.358 50.797),6447,2024-03-22T08:20:00,1007.72,9.72,87.95,0,,240,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6942,POINT (4.358 50.797),6447,2024-03-22T08:30:00,1007.72,9.77,88.4,0,,233.6,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6941,POINT (4.358 50.797),6447,2024-03-22T08:40:00,1007.48,9.79,87.95,0,,237.3,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6940,POINT (4.358 50.797),6447,2024-03-22T08:50:00,1007.47,9.93,87.6,0,,232.4,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-693f,POINT (4.358 50.797),6447,2024-03-22T09:00:00,1007.36,10,87.25,0,,233.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-693e,POINT (4.358 50.797),6447,2024-03-22T09:10:00,1007.26,10.13,86.98,0,,234.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-693d,POINT (4.358 50.797),6447,2024-03-22T09:20:00,1007.12,10.26,86.5,0,,229.9,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-693c,POINT (4.358 50.797),6447,2024-03-22T09:30:00,1007.12,10.44,85.48,0,,228.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-693b,POINT (4.358 50.797),6447,2024-03-22T09:40:00,1007.12,10.52,85.39,0,,229.6,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-693a,POINT (4.358 50.797),6447,2024-03-22T09:50:00,1007.11,10.7,84.25,0,,232.2,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6939,POINT (4.358 50.797),6447,2024-03-22T10:00:00,1006.98,10.81,82.74,0,,227.8,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6938,POINT (4.358 50.797),6447,2024-03-22T10:10:00,1006.79,10.91,81.63,0,,224.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6937,POINT (4.358 50.797),6447,2024-03-22T10:20:00,1006.73,11.04,80.48,0,,226.9,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6936,POINT (4.358 50.797),6447,2024-03-22T10:30:00,1006.7,11.07,79.7,0,,228.9,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6935,POINT (4.358 50.797),6447,2024-03-22T10:40:00,1006.64,11.09,79.03,0,,235,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6934,POINT (4.358 50.797),6447,2024-03-22T10:50:00,1006.64,11.14,78.37,0,,233.5,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6933,POINT (4.358 50.797),6447,2024-03-22T11:00:00,1006.53,11.28,78.82,0,,229.9,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6932,POINT (4.358 50.797),6447,2024-03-22T11:10:00,1006.52,11.34,78.19,0,,235.8,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6931,POINT (4.358 50.797),6447,2024-03-22T11:20:00,1006.28,11.41,78.16,0,,236.8,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6930,POINT (4.358 50.797),6447,2024-03-22T11:30:00,1006.28,11.57,77.58,0,,243.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-692f,POINT (4.358 50.797),6447,2024-03-22T11:40:00,1006.28,11.58,77.21,0,,245.5,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-692e,POINT (4.358 50.797),6447,2024-03-22T11:50:00,1006.28,11.5,77.29,0,,256.4,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-692d,POINT (4.358 50.797),6447,2024-03-22T12:00:00,1006.05,11.31,77.68,0,,242.3,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-692c,POINT (4.358 50.797),6447,2024-03-22T12:10:00,1005.81,11.43,78.18,0,,241.2,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-692b,POINT (4.358 50.797),6447,2024-03-22T12:20:00,1005.79,11.4,78.79,0,,239.4,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-692a,POINT (4.358 50.797),6447,2024-03-22T12:30:00,1005.68,11.31,80.11,0,,247.3,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6929,POINT (4.358 50.797),6447,2024-03-22T12:40:00,1005.56,11.28,80.75,0,,252,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6928,POINT (4.358 50.797),6447,2024-03-22T12:50:00,1005.44,11.26,80.65,0,,238.6,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6927,POINT (4.358 50.797),6447,2024-03-22T13:00:00,1005.3,11.29,80.67,0,,246.6,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6926,POINT (4.358 50.797),6447,2024-03-22T13:10:00,1005.2,11.33,79.82,0,,251.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6925,POINT (4.358 50.797),6447,2024-03-22T13:20:00,1004.96,11.4,80.31,0,,257.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6924,POINT (4.358 50.797),6447,2024-03-22T13:30:00,1004.86,11.44,80.02,0,,250.6,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6923,POINT (4.358 50.797),6447,2024-03-22T13:40:00,1004.72,11.35,79.58,0,,244,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6922,POINT (4.358 50.797),6447,2024-03-22T13:50:00,1004.6,11.33,80.09,0,,234.6,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6921,POINT (4.358 50.797),6447,2024-03-22T14:00:00,1004.48,11.26,81.23,0,,243.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6920,POINT (4.358 50.797),6447,2024-03-22T14:10:00,1004.24,11.24,81.98,0,,261.3,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-691f,POINT (4.358 50.797),6447,2024-03-22T14:20:00,1004.12,11.16,82.97,0,,260.5,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-691e,POINT (4.358 50.797),6447,2024-03-22T14:30:00,1004,11.13,83.42,0,,269.5,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-691d,POINT (4.358 50.797),6447,2024-03-22T14:40:00,1003.98,11.08,84.05,0,,269,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-691c,POINT (4.358 50.797),6447,2024-03-22T14:50:00,1003.88,10.83,87.13,0,,271.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-691b,POINT (4.358 50.797),6447,2024-03-22T15:00:00,1003.64,10.6,90.86,0,,273.2,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-691a,POINT (4.358 50.797),6447,2024-03-22T15:10:00,1003.64,10.44,93.91,0.03,,259.9,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6919,POINT (4.358 50.797),6447,2024-03-22T15:20:00,1003.64,10.26,95.3,0,,263,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6918,POINT (4.358 50.797),6447,2024-03-22T15:30:00,1003.52,10.15,95.89,0,,257.4,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6917,POINT (4.358 50.797),6447,2024-03-22T15:40:00,1003.28,10.04,96.68,0.03,,257,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6916,POINT (4.358 50.797),6447,2024-03-22T15:50:00,1003.16,10.01,97.54,0.13,,253.8,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6915,POINT (4.358 50.797),6447,2024-03-22T16:00:00,1003.06,9.91,97.92,0.1,,245.1,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6914,POINT (4.358 50.797),6447,2024-03-22T16:10:00,1003.15,9.83,98.13,0.11,,246.7,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-6913,POINT (4.358 50.797),6447,2024-03-22T16:20:00,1003.04,9.69,98.16,0.09,,245.3,"{""validated"": {""air_pressure"":true,""air_temperature"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
